efficiency,start_time,time_offset,end_time
92.028984,2018-10-13 02:22:00.000,UTC-0300,2018-10-13 11:45:00.000
89.21568,2018-08-26 17:00:00.000,UTC+0300,2018-08-26 18:42:00.000
66.0,2020-12-19 17:57:00.000,UTC-0400,2020-12-19 18:57:00.000
90.78341,2018-11-30 04:17:00.000,UTC-0400,2018-11-30 11:30:00.000
93.93939,2018-04-15 01:32:00.000,UTC-0300,2018-04-15 09:46:00.000
91.68317,2018-11-16 02:53:00.000,UTC-0400,2018-11-16 11:18:00.000
86.0,2021-01-09 01:59:00.000,UTC-0400,2021-01-09 09:03:00.000
88.03828,2018-12-05 07:31:00.000,UTC-0400,2018-12-05 11:00:00.000
92.91045,2018-12-05 02:55:00.000,UTC-0400,2018-12-05 07:22:00.000
94.067795,2018-10-19 22:53:00.000,UTC-0300,2018-10-20 00:50:00.000
92.484344,2018-05-10 02:18:00.000,UTC-0300,2018-05-10 10:16:00.000
84.9315,2018-08-18 06:59:00.000,UTC-0300,2018-08-18 10:37:00.000
94.416245,2018-03-26 03:39:00.000,UTC-0300,2018-03-26 10:12:00.000
88.2353,2018-06-23 19:47:00.000,UTC-0300,2018-06-23 21:28:00.000
88.0,2020-12-20 04:43:00.000,UTC-0400,2020-12-20 11:40:00.000
91.22402,2018-08-10 03:45:00.000,UTC-0300,2018-08-10 10:57:00.000
91.60584,2018-07-20 01:55:00.000,UTC-0300,2018-07-20 11:03:00.000
85.57047,2018-09-28 02:29:00.000,UTC-0300,2018-09-28 07:26:00.000
93.04933,2018-03-11 02:11:00.000,UTC-0300,2018-03-11 09:36:00.000
77.77778,2018-10-07 19:28:00.000,UTC-0300,2018-10-07 20:57:00.000
90.0,2020-12-21 05:16:00.000,UTC-0400,2020-12-21 12:27:00.000
94.318184,2018-05-13 04:10:00.000,UTC-0300,2018-05-13 10:01:00.000
93.071594,2018-03-10 03:30:00.000,UTC-0400,2018-03-10 10:42:00.000
89.93964,2018-08-01 02:10:00.000,UTC-0300,2018-08-01 10:26:00.000
90.0,2020-12-22 02:23:00.000,UTC-0400,2020-12-22 11:41:00.000
92.66304,2018-03-08 03:23:00.000,UTC-0400,2018-03-08 09:30:00.000
91.85803,2018-12-11 03:21:00.000,UTC-0400,2018-12-11 11:33:00.000
0.0,2018-01-29 10:23:00.000,UTC-0400,2018-01-29 10:38:00.000
96.15385,2018-07-31 21:21:00.000,UTC-0300,2018-07-31 22:38:00.000
80.0,2021-01-09 11:04:00.000,UTC-0400,2021-01-09 14:08:00.000
91.33858,2018-01-12 03:34:00.000,UTC-0400,2018-01-12 09:54:00.000
90.05525,2018-09-20 02:11:00.000,UTC-0300,2018-09-20 11:13:00.000
82.608696,2018-04-16 10:33:00.000,UTC-0300,2018-04-16 10:55:00.000
87.09677,2018-06-15 10:07:00.000,UTC-0300,2018-06-15 10:37:00.000
92.0,2020-12-23 03:56:00.000,UTC-0400,2020-12-23 11:38:00.000
89.778534,2017-12-31 05:53:00.000,UTC-0700,2017-12-31 15:39:00.000
90.46653,2018-07-01 03:11:00.000,UTC-0300,2018-07-01 11:23:00.000
86.39799,2018-08-07 03:24:00.000,UTC-0300,2018-08-07 10:00:00.000
90.01883,2018-12-17 02:20:00.000,UTC-0400,2018-12-17 11:11:00.000
90.59139,2018-05-24 04:27:00.000,UTC-0300,2018-05-24 10:38:00.000
0.0,2018-04-28 10:30:00.000,UTC-0300,2018-04-28 10:48:00.000
92.656586,2018-01-21 03:27:00.000,UTC-0400,2018-01-21 11:09:00.000
70.96774,2018-08-25 07:01:00.000,UTC+0300,2018-08-25 08:02:00.000
92.82609,2018-07-27 02:30:00.000,UTC-0300,2018-07-27 10:09:00.000
94.299286,2018-03-20 01:51:00.000,UTC-0300,2018-03-20 08:51:00.000
81.818184,2018-10-31 09:00:00.000,UTC-0300,2018-10-31 09:21:00.000
95.47511,2018-01-09 04:17:00.000,UTC-0400,2018-01-09 11:38:00.000
86.06965,2018-09-09 04:05:00.000,UTC-0300,2018-09-09 07:25:00.000
92.10526,2018-11-02 22:24:00.000,UTC-0300,2018-11-02 23:39:00.000
95.06493,2018-06-05 03:41:00.000,UTC-0300,2018-06-05 10:05:00.000
95.76471,2018-02-23 02:40:00.000,UTC-0400,2018-02-23 09:44:00.000
91.847824,2018-05-27 03:22:00.000,UTC-0300,2018-05-27 09:29:00.000
94.936714,2018-12-31 16:00:00.000,UTC-0400,2018-12-31 17:18:00.000
97.391304,2018-08-31 09:35:00.000,UTC-0300,2018-08-31 11:29:00.000
90.909096,2018-10-03 02:41:00.000,UTC-0300,2018-10-03 09:41:00.000
95.42334,2018-06-06 02:21:00.000,UTC-0300,2018-06-06 09:51:00.000
91.42857,2018-01-15 03:57:00.000,UTC-0400,2018-01-15 10:21:00.000
95.34314,2018-10-25 02:46:00.000,UTC-0300,2018-10-25 09:33:00.000
90.833336,2018-09-09 08:11:00.000,UTC-0300,2018-09-09 10:10:00.000
93.01397,2018-03-27 02:22:00.000,UTC-0300,2018-03-27 10:43:00.000
89.83607,2018-08-18 01:36:00.000,UTC-0300,2018-08-18 06:40:00.000
92.0,2019-01-02 04:11:00.000,UTC-0400,2019-01-02 08:46:00.000
89.0,2021-01-10 03:40:00.000,UTC-0400,2021-01-10 11:29:00.000
91.0,2020-12-24 04:55:00.000,UTC-0400,2020-12-24 11:43:00.000
87.70053,2018-03-23 07:17:00.000,UTC-0300,2018-03-23 10:23:00.000
92.25589,2018-10-26 01:08:00.000,UTC-0300,2018-10-26 11:02:00.000
69.0,2021-01-10 11:31:00.000,UTC-0400,2021-01-10 12:34:00.000
54.0,2020-12-24 11:51:00.000,UTC-0400,2020-12-24 12:13:00.000
88.5965,2017-12-25 23:16:00.000,UTC-0700,2017-12-26 01:09:00.000
89.21776,2018-08-04 03:22:00.000,UTC-0300,2018-08-04 11:14:00.000
90.0,2020-12-25 05:50:00.000,UTC-0400,2020-12-25 13:04:00.000
86.0,2021-01-11 02:18:00.000,UTC-0400,2021-01-11 03:37:00.000
93.5567,2018-02-28 03:17:00.000,UTC-0400,2018-02-28 09:44:00.000
92.0,2021-01-12 03:41:00.000,UTC-0400,2021-01-12 07:20:00.000
59.0,2020-12-26 00:43:00.000,UTC-0400,2020-12-26 01:50:00.000
93.16239,2018-06-23 06:39:00.000,UTC-0300,2018-06-23 10:32:00.000
91.0,2020-12-26 05:47:00.000,UTC-0400,2020-12-26 13:12:00.000
92.0,2021-01-12 10:08:00.000,UTC-0400,2021-01-12 13:09:00.000
92.227974,2018-05-29 07:23:00.000,UTC-0300,2018-05-29 10:36:00.000
88.0,2020-12-27 04:18:00.000,UTC-0400,2020-12-27 11:41:00.000
94.0,2021-01-13 03:37:00.000,UTC-0400,2021-01-13 10:53:00.000
89.79591,2018-10-21 04:48:00.000,UTC-0300,2018-10-21 12:57:00.000
92.90781,2018-10-27 19:11:00.000,UTC-0300,2018-10-27 21:31:00.000
85.0,2020-12-27 11:49:00.000,UTC-0400,2020-12-27 12:57:00.000
88.0,2021-01-14 02:36:00.000,UTC-0400,2021-01-14 10:52:00.000
84.090904,2018-10-14 10:06:00.000,UTC-0300,2018-10-14 10:50:00.000
87.87129,2018-09-04 03:40:00.000,UTC-0300,2018-09-04 10:23:00.000
75.0,2020-12-27 23:43:00.000,UTC-0400,2020-12-28 00:55:00.000
91.78082,2018-08-09 03:15:00.000,UTC-0300,2018-08-09 08:06:00.000
93.0,2021-01-15 03:34:00.000,UTC-0400,2021-01-15 10:20:00.000
91.81586,2018-11-18 06:05:00.000,UTC-0400,2018-11-18 12:35:00.000
93.40659,2018-10-23 21:42:00.000,UTC-0300,2018-10-23 23:12:00.000
94.0,2021-01-16 03:59:00.000,UTC-0400,2021-01-16 11:04:00.000
88.52814,2018-07-04 02:56:00.000,UTC-0300,2018-07-04 10:37:00.000
95.0,2021-01-18 02:49:00.000,UTC-0400,2021-01-18 10:27:00.000
88.181816,2018-09-27 02:13:00.000,UTC-0300,2018-09-27 07:42:00.000
89.86667,2018-04-29 23:40:00.000,UTC-0300,2018-04-30 05:55:00.000
90.17094,2018-11-07 03:41:00.000,UTC-0400,2018-11-07 11:28:00.000
92.0,2021-01-19 02:42:00.000,UTC-0400,2021-01-19 10:51:00.000
88.57143,2018-08-30 08:58:00.000,UTC-0300,2018-08-30 10:43:00.000
94.85715,2018-01-03 05:58:00.000,UTC-0400,2018-01-03 11:47:00.000
93.0,2021-01-20 01:58:00.000,UTC-0400,2021-01-20 08:56:00.000
85.71429,2018-09-09 10:45:00.000,UTC-0300,2018-09-09 12:15:00.000
95.69378,2018-04-09 03:15:00.000,UTC-0300,2018-04-09 10:12:00.000
87.0,2021-01-20 10:35:00.000,UTC-0400,2021-01-20 13:17:00.000
92.26804,2018-06-15 03:37:00.000,UTC-0300,2018-06-15 10:05:00.000
90.69768,2018-10-07 03:18:00.000,UTC-0300,2018-10-07 11:10:00.000
89.73105,2018-10-01 02:43:00.000,UTC-0300,2018-10-01 09:31:00.000
91.025635,2018-03-25 05:30:00.000,UTC-0300,2018-03-25 10:41:00.000
91.0,2021-01-21 04:03:00.000,UTC-0400,2021-01-21 09:18:00.000
94.672134,2018-03-31 02:39:00.000,UTC-0300,2018-03-31 10:47:00.000
92.30769,2018-10-09 02:47:00.000,UTC-0300,2018-10-09 07:45:00.000
92.0,2021-01-22 02:55:00.000,UTC-0400,2021-01-22 10:37:00.000
92.50457,2018-03-07 02:46:00.000,UTC-0400,2018-03-07 11:52:00.000
90.120964,2017-12-29 09:03:00.000,UTC-0700,2017-12-29 17:18:00.000
91.0,2021-01-23 02:28:00.000,UTC-0400,2021-01-23 08:21:00.000
73.77049,2018-08-22 03:58:00.000,UTC+0300,2018-08-22 04:59:00.000
90.0,2021-01-23 10:43:00.000,UTC-0400,2021-01-23 13:03:00.000
93.26241,2017-12-25 04:52:00.000,UTC-0700,2017-12-25 14:15:00.000
80.0,2019-01-23 11:11:00.000,UTC-0400,2019-01-23 13:46:00.000
86.0,2019-03-24 02:59:00.000,UTC-0300,2019-03-24 10:53:00.000
90.0,2021-01-24 02:59:00.000,UTC-0400,2021-01-24 11:05:00.000
90.38461,2018-10-21 20:56:00.000,UTC-0300,2018-10-21 22:39:00.000
70.0,2019-03-26 10:30:00.000,UTC-0300,2019-03-26 10:40:00.000
90.0,2021-01-25 02:15:00.000,UTC-0400,2021-01-25 10:05:00.000
91.0,2021-01-26 03:41:00.000,UTC-0400,2021-01-26 10:34:00.000
90.2439,2018-02-18 22:43:00.000,UTC-0400,2018-02-19 00:04:00.000
90.0,2019-02-28 02:18:00.000,UTC-0400,2019-02-28 10:49:00.000
91.38381,2018-10-16 03:38:00.000,UTC-0300,2018-10-16 10:00:00.000
86.0,2019-03-18 05:09:00.000,UTC-0300,2019-03-18 10:42:00.000
93.952484,2018-03-28 02:44:00.000,UTC-0300,2018-03-28 10:26:00.000
95.0,2019-05-02 04:33:00.000,UTC-0300,2019-05-02 10:57:00.000
82.0,2021-01-26 23:27:00.000,UTC-0400,2021-01-27 00:46:00.000
90.18789,2018-11-27 02:38:00.000,UTC-0400,2018-11-27 10:36:00.000
90.40591,2018-07-10 01:51:00.000,UTC-0300,2018-07-10 10:52:00.000
60.0,2019-01-22 23:43:00.000,UTC-0400,2019-01-23 01:01:00.000
92.0,2021-01-28 02:34:00.000,UTC-0400,2021-01-28 10:33:00.000
92.97597,2019-01-22 03:12:00.000,UTC-0400,2019-01-22 12:12:00.000
89.08686,2018-07-11 02:35:00.000,UTC-0300,2018-07-11 10:03:00.000
92.0,2021-01-29 03:02:00.000,UTC-0400,2021-01-29 10:23:00.000
87.95181,2018-08-16 09:25:00.000,UTC-0300,2018-08-16 10:47:00.000
94.0,2019-01-23 01:48:00.000,UTC-0400,2019-01-23 10:27:00.000
92.5734,2018-12-01 03:45:00.000,UTC-0400,2018-12-01 13:24:00.000
91.0,2021-01-30 03:34:00.000,UTC-0400,2021-01-30 10:37:00.000
51.0,2019-02-21 03:31:00.000,UTC-0400,2019-02-21 18:12:00.000
73.0,2021-01-31 00:28:00.000,UTC-0400,2021-01-31 02:27:00.000
91.1032,2018-12-26 04:39:00.000,UTC-0400,2018-12-26 14:00:00.000
89.86083,2018-12-27 05:31:00.000,UTC-0400,2018-12-27 13:53:00.000
84.0,2019-04-30 02:55:00.000,UTC-0300,2019-04-30 11:57:00.000
91.95046,2018-04-22 04:44:00.000,UTC-0300,2018-04-22 10:06:00.000
90.0,2019-02-26 04:05:00.000,UTC-0400,2019-02-26 11:50:00.000
90.0,2021-01-31 02:40:00.000,UTC-0400,2021-01-31 10:05:00.000
93.68687,2018-09-30 03:43:00.000,UTC-0300,2018-09-30 10:18:00.000
91.0,2019-05-03 04:14:00.000,UTC-0300,2019-05-03 11:40:00.000
56.0,2021-01-31 21:49:00.000,UTC-0400,2021-01-31 23:01:00.000
50.0,2019-04-12 22:46:00.000,UTC-0300,2019-04-12 23:54:00.000
88.0,2021-02-01 02:24:00.000,UTC-0400,2021-02-01 10:46:00.000
89.15663,2018-04-14 02:21:00.000,UTC-0300,2018-04-14 07:52:00.000
84.0,2019-01-24 02:22:00.000,UTC-0400,2019-01-24 11:34:00.000
71.0,2021-02-02 00:11:00.000,UTC-0400,2021-02-02 01:51:00.000
89.0,2019-04-05 03:05:00.000,UTC-0300,2019-04-05 10:11:00.000
91.84466,2018-12-07 03:27:00.000,UTC-0400,2018-12-07 12:01:00.000
87.0,2021-02-02 02:41:00.000,UTC-0400,2021-02-02 09:23:00.000
88.0,2019-03-29 03:38:00.000,UTC-0300,2019-03-29 10:02:00.000
93.066666,2018-01-25 03:41:00.000,UTC-0400,2018-01-25 09:55:00.000
54.0,2021-02-02 23:43:00.000,UTC-0400,2021-02-03 01:18:00.000
86.0,2019-03-16 02:42:00.000,UTC-0300,2019-03-16 11:37:00.000
94.61078,2018-06-20 03:09:00.000,UTC-0300,2018-06-20 08:42:00.000
89.85507,2019-01-07 04:19:00.000,UTC-0400,2019-01-07 05:28:00.000
92.341354,2018-11-22 02:59:00.000,UTC-0400,2018-11-22 10:35:00.000
91.0,2019-02-13 02:57:00.000,UTC-0400,2019-02-13 09:57:00.000
91.86813,2018-03-24 01:55:00.000,UTC-0300,2018-03-24 09:29:00.000
77.61194,2018-06-24 11:36:00.000,UTC-0300,2018-06-24 13:49:00.000
90.0,2021-02-03 02:21:00.000,UTC-0400,2021-02-03 11:14:00.000
85.0,2019-02-15 08:06:00.000,UTC-0400,2019-02-15 12:43:00.000
90.82353,2018-10-18 03:03:00.000,UTC-0300,2018-10-18 10:20:00.000
94.0,2021-02-04 03:48:00.000,UTC-0400,2021-02-04 08:05:00.000
89.0,2019-01-25 02:57:00.000,UTC-0400,2019-01-25 13:28:00.000
93.21739,2019-01-03 03:36:00.000,UTC-0400,2019-01-03 13:10:00.000
90.0,2021-02-05 02:07:00.000,UTC-0400,2021-02-05 09:48:00.000
88.0,2019-02-01 03:00:00.000,UTC-0400,2019-02-01 12:13:00.000
88.0,2021-02-06 00:58:00.000,UTC-0400,2021-02-06 02:23:00.000
0.0,2019-02-06 03:10:00.000,UTC-0400,2019-02-06 11:10:00.000
90.0,2021-02-06 02:50:00.000,UTC-0400,2021-02-06 09:58:00.000
0.0,2019-02-21 03:50:00.000,UTC-0400,2019-02-21 11:30:00.000
86.0,2021-02-07 01:29:00.000,UTC-0400,2021-02-07 03:32:00.000
87.0,2019-01-27 21:27:00.000,UTC-0400,2019-01-27 23:39:00.000
91.39785,2018-10-04 22:35:00.000,UTC-0300,2018-10-05 00:07:00.000
91.0,2021-02-07 03:54:00.000,UTC-0400,2021-02-07 11:14:00.000
92.0,2021-02-08 01:26:00.000,UTC-0400,2021-02-08 10:13:00.000
92.36948,2018-01-19 02:38:00.000,UTC-0400,2018-01-19 10:55:00.000
88.0,2021-02-09 00:15:00.000,UTC-0400,2021-02-09 01:47:00.000
92.77778,2018-06-18 03:47:00.000,UTC-0300,2018-06-18 09:46:00.000
90.07633,2018-11-13 08:53:00.000,UTC-0400,2018-11-13 11:03:00.000
93.0,2021-02-09 02:18:00.000,UTC-0400,2021-02-09 09:59:00.000
95.13184,2018-03-14 02:19:00.000,UTC-0300,2018-03-14 10:32:00.000
93.305435,2018-05-12 02:20:00.000,UTC-0300,2018-05-12 10:17:00.000
88.0,2019-05-15 03:27:00.000,UTC-0300,2019-05-15 10:18:00.000
87.0,2021-02-10 02:06:00.000,UTC-0400,2021-02-10 09:24:00.000
65.0,2019-05-20 11:27:00.000,UTC-0300,2019-05-20 12:43:00.000
88.43813,2018-08-02 02:19:00.000,UTC-0300,2018-08-02 10:32:00.000
75.0,2021-02-11 01:13:00.000,UTC-0400,2021-02-11 03:09:00.000
86.0,2019-05-24 16:29:00.000,UTC-0300,2019-05-24 18:33:00.000
94.31372,2018-10-04 03:05:00.000,UTC-0300,2018-10-04 11:34:00.000
98.0,2021-02-11 04:01:00.000,UTC-0400,2021-02-11 08:13:00.000
78.37838,2018-09-19 10:18:00.000,UTC-0300,2018-09-19 10:54:00.000
91.0,2021-02-11 08:18:00.000,UTC-0400,2021-02-11 11:22:00.000
93.0131,2018-04-16 02:42:00.000,UTC-0300,2018-04-16 10:20:00.000
90.0,2019-05-29 03:01:00.000,UTC-0300,2019-05-29 09:44:00.000
91.30435,2018-01-22 02:32:00.000,UTC-0400,2018-01-22 11:20:00.000
92.0,2021-02-12 03:02:00.000,UTC-0400,2021-02-12 10:43:00.000
72.0,2019-06-02 09:57:00.000,UTC-0300,2019-06-02 11:16:00.000
92.0,2019-04-02 03:47:00.000,UTC-0300,2019-04-02 12:05:00.000
88.0,2021-02-13 02:26:00.000,UTC-0400,2021-02-13 09:36:00.000
0.0,2019-02-25 02:50:00.000,UTC-0400,2019-02-25 11:40:00.000
72.0,2019-06-08 18:09:00.000,UTC-0300,2019-06-08 19:23:00.000
80.0,2021-02-13 18:22:00.000,UTC-0400,2021-02-13 19:42:00.000
89.0,2019-03-17 22:01:00.000,UTC-0300,2019-03-17 23:59:00.000
92.0,2019-06-11 11:22:00.000,UTC-0300,2019-06-11 12:55:00.000
89.0,2021-02-14 02:12:00.000,UTC-0400,2021-02-14 08:30:00.000
85.0,2019-03-11 02:36:00.000,UTC-0300,2019-03-11 10:40:00.000
84.0,2019-06-15 02:17:00.000,UTC-0300,2019-06-15 10:50:00.000
88.0,2021-02-15 03:16:00.000,UTC-0400,2021-02-15 10:53:00.000
92.0,2019-04-03 03:31:00.000,UTC-0300,2019-04-03 11:05:00.000
87.0,2019-06-16 01:52:00.000,UTC-0300,2019-06-16 10:43:00.000
88.0,2021-02-16 01:01:00.000,UTC-0400,2021-02-16 06:55:00.000
87.0,2019-03-22 01:34:00.000,UTC-0300,2019-03-22 10:52:00.000
90.0,2021-02-16 07:03:00.000,UTC-0400,2021-02-16 10:11:00.000
89.0,2019-02-02 04:03:00.000,UTC-0400,2019-02-02 12:22:00.000
94.0,2021-02-19 03:37:00.000,UTC-0400,2021-02-19 11:02:00.000
85.0,2019-04-27 04:52:00.000,UTC-0600,2019-04-27 15:44:00.000
95.0,2021-02-20 06:37:00.000,UTC-0400,2021-02-20 12:01:00.000
89.0,2019-02-20 02:30:00.000,UTC-0400,2019-02-20 09:39:00.000
83.0,2019-06-20 07:29:00.000,UTC-0300,2019-06-20 09:53:00.000
91.0,2021-02-21 02:37:00.000,UTC-0400,2021-02-21 09:04:00.000
89.0,2019-06-24 03:11:00.000,UTC-0300,2019-06-24 10:31:00.000
94.0,2021-02-22 02:33:00.000,UTC-0400,2021-02-22 10:42:00.000
87.0,2019-06-28 08:07:00.000,UTC-0300,2019-06-28 11:58:00.000
85.0,2019-04-22 05:56:00.000,UTC-0600,2019-04-22 12:26:00.000
85.0,2019-07-02 02:59:00.000,UTC-0300,2019-07-02 10:18:00.000
88.31967,2019-01-06 04:50:00.000,UTC-0400,2019-01-06 12:57:00.000
91.0,2021-02-23 01:56:00.000,UTC-0400,2021-02-23 10:44:00.000
85.0,2019-07-07 03:28:00.000,UTC-0300,2019-07-07 11:00:00.000
80.0,2019-03-23 02:06:00.000,UTC-0300,2019-03-23 11:27:00.000
84.0,2019-07-11 08:48:00.000,UTC-0300,2019-07-11 11:21:00.000
89.0,2019-04-06 02:42:00.000,UTC-0300,2019-04-06 09:59:00.000
88.0,2019-07-14 09:42:00.000,UTC-0300,2019-07-14 12:14:00.000
89.0,2021-02-24 02:44:00.000,UTC-0400,2021-02-24 10:03:00.000
85.0,2019-07-17 05:50:00.000,UTC-0300,2019-07-17 10:13:00.000
90.0,2019-04-14 04:18:00.000,UTC-0300,2019-04-14 10:16:00.000
87.0,2019-07-22 02:39:00.000,UTC-0300,2019-07-22 10:20:00.000
90.0,2021-02-25 07:19:00.000,UTC-0400,2021-02-25 10:15:00.000
91.0,2019-04-13 03:39:00.000,UTC-0300,2019-04-13 11:09:00.000
89.0,2021-02-26 02:22:00.000,UTC-0400,2021-02-26 10:02:00.000
89.0,2021-02-27 02:50:00.000,UTC-0400,2021-02-27 11:13:00.000
90.890274,2019-01-09 03:33:00.000,UTC-0400,2019-01-09 11:35:00.000
91.0,2021-02-28 03:40:00.000,UTC-0400,2021-02-28 11:34:00.000
91.0,2021-03-01 02:17:00.000,UTC-0400,2021-03-01 11:01:00.000
77.0,2019-02-09 02:04:00.000,UTC-0400,2019-02-09 03:57:00.000
87.0,2021-03-02 01:28:00.000,UTC-0400,2021-03-02 02:55:00.000
90.0,2021-03-02 03:10:00.000,UTC-0400,2021-03-02 10:39:00.000
91.0,2021-03-03 01:22:00.000,UTC-0400,2021-03-03 10:15:00.000
85.0,2019-02-22 03:58:00.000,UTC-0400,2019-02-22 11:40:00.000
89.0,2021-03-04 03:26:00.000,UTC-0400,2021-03-04 09:56:00.000
89.0,2021-03-05 01:26:00.000,UTC-0400,2021-03-05 11:07:00.000
88.0,2021-03-06 01:32:00.000,UTC-0400,2021-03-06 12:49:00.000
88.0,2019-02-05 03:38:00.000,UTC-0400,2019-02-05 12:04:00.000
89.0,2021-03-07 02:47:00.000,UTC-0400,2021-03-07 10:25:00.000
89.0,2019-05-05 11:10:00.000,UTC-0300,2019-05-05 12:44:00.000
88.0,2019-04-17 10:22:00.000,UTC-0600,2019-04-17 12:58:00.000
88.0,2019-03-27 02:29:00.000,UTC-0300,2019-03-27 11:52:00.000
84.0,2021-03-08 01:30:00.000,UTC-0400,2021-03-08 03:21:00.000
0.0,2019-03-02 03:20:00.000,UTC-0400,2019-03-02 12:20:00.000
89.0,2021-03-08 03:23:00.000,UTC-0400,2021-03-08 12:32:00.000
88.0,2019-02-20 10:48:00.000,UTC-0400,2019-02-20 13:02:00.000
88.0,2019-02-11 02:26:00.000,UTC-0400,2019-02-11 11:00:00.000
91.0,2021-03-10 02:00:00.000,UTC-0400,2021-03-10 10:34:00.000
95.0,2021-03-11 01:44:00.000,UTC-0400,2021-03-11 08:00:00.000
88.0,2019-03-17 04:19:00.000,UTC-0300,2019-03-17 12:24:00.000
93.25397,2019-01-05 04:46:00.000,UTC-0400,2019-01-05 13:09:00.000
88.0,2019-05-16 03:59:00.000,UTC-0300,2019-05-16 10:59:00.000
83.0,2019-05-21 01:07:00.000,UTC-0300,2019-05-21 09:46:00.000
82.0,2019-05-25 03:02:00.000,UTC-0300,2019-05-25 10:34:00.000
92.0,2019-05-30 03:47:00.000,UTC-0300,2019-05-30 10:14:00.000
88.0,2019-06-03 02:34:00.000,UTC-0300,2019-06-03 10:46:00.000
84.0,2019-06-09 02:20:00.000,UTC-0300,2019-06-09 07:41:00.000
68.0,2019-06-11 19:30:00.000,UTC-0300,2019-06-11 20:46:00.000
77.0,2019-06-15 13:27:00.000,UTC-0300,2019-06-15 14:38:00.000
85.0,2019-06-17 01:59:00.000,UTC-0300,2019-06-17 10:43:00.000
91.0,2019-06-20 10:23:00.000,UTC-0300,2019-06-20 10:57:00.000
91.0,2019-06-25 02:53:00.000,UTC-0300,2019-06-25 10:43:00.000
89.0,2019-06-29 03:29:00.000,UTC-0300,2019-06-29 10:24:00.000
86.0,2019-07-03 03:13:00.000,UTC-0300,2019-07-03 11:04:00.000
91.0,2019-07-08 04:04:00.000,UTC-0300,2019-07-08 10:53:00.000
86.0,2019-07-12 03:09:00.000,UTC-0300,2019-07-12 12:18:00.000
86.0,2019-07-15 03:44:00.000,UTC-0300,2019-07-15 10:58:00.000
78.0,2019-07-18 01:49:00.000,UTC-0300,2019-07-18 09:28:00.000
84.0,2019-07-24 02:30:00.000,UTC-0300,2019-07-24 09:31:00.000
